Burrows Gulf Service,2800 W. Colonial Dr.,1960-1969,"28.552401309096336, -81.4143291212243"
Rockland Allied Equipment Co.,3788 W. Colonial Dr.,1960-1969,"28.552392309621908, -81.42500576902357"
Claude H. Wolfe Inc.,2712 W. Colonial Dr.,1960-1969,"28.55237915171426, -81.41311156106457"
Kel's (five and dime),2122 W. Colonial Dr.,1960-1969,"28.5523334477321, -81.40855916106463"
Lester A. Philips (doctor),2136 W. Colonial Dr.,1960-1969,"28.552310143782144, -81.40890329359014"
Wolpert's Cities Service Station,2180 W. Colonial Dr.,1960-1969,"28.55217594777456, -81.40984183222955"
Carl W. Lindell Co. (chemicals-manufacturer),3420 W. Colonial Dr.,1960-1969,"28.55206694780385, -81.41856376106456"
Kenworth Reeves Truck Sales Co.,3400 W. Colonial Dr.,1960-1969,"28.552049499745102, -81.4184706610646"
Diesel Equipment Service,3784 W. Colonial Dr.,1960-1969,"28.551755775714643, -81.42483376106458"
Clark's Tire Service Inc.,3780 W. Colonial Dr.,1960-1969,"28.551737627600385, -81.42468156106453"
Peterson's Service Station,605 N. Garland,1960-1969,"28.551527920190615, -81.38194303222947"
Beacon Truck Terminal,3490 W. Colonial Dr.,1960-1969,"28.551465099797788, -81.41977473222958"
Jacobs Crane Service & Rentals,3490 W. Colonial Dr.,1960-1969,"28.551465099797788, -81.41977473222958"
B & M Fruit Co.,3490 W. Colonial Dr.,1960-1969,"28.551465099797788, -81.41977473222958"
Hoyette S. Hudson Fruit Co.,3490 W. Colonial Dr.,1960-1969,"28.551465099797788, -81.41977473222958"
Florida Tank Line Inc.,3490 W. Colonial Dr.,1960-1969,"28.551465099797788, -81.41977473222958"
Barber Truck Brokerage Co.,3490 W. Colonial Dr.,1960-1969,"28.551465099797788, -81.41977473222958"
Morris G. Hanley (Methodist clergyman),715 W. Concord Ave.,1960-1969,"28.551394123894053, -81.38959413222959"
Henry A. Bowman (contractor),909 W. Concord Ave.,1960-1969,"28.551370475714933, -81.39241740339459"
Water-Lou Apartments,623 W. Concord Ave.,1960-1969,"28.551186455945224, -81.38809330119723"
Wilson National Life Insurance Co.,401 W. Concord Ave.,1960-1969,"28.551018665243582, -81.38423750523987"
Malcolm B. Jones Fruit Co.,103 W. Concord Ave.,1960-1969,"28.551005233725995, -81.38091057889473"
Q & M Specialties,100 W. Concord Ave.,1960-1969,"28.550954493928856, -81.38088011515006"
Wm A. Basbyshell (Epis. clergyman),718 W. Concord,1960-1969,"28.550907351583227, -81.38988373222959"
Mrs. Ferne E. Beckelheimer (furnished room),612 W. Concord Ave.,1960-1969,"28.55083098125568, -81.38766152719602"
Holley's Jolly Drive In,532 Hames,1960-1969,"28.550808893928934, -81.3963296009475"
Owens Illinois Paper Products Division,120 W. Concord Ave.,1960-1969,"28.55074726139323, -81.38142595005974"
Peach Lake Manor,120 W. Concord Ave.,1960-1969,"28.55074726139323, -81.38142595005974"
Dump All Inc.,1326 W. Concord Ave.,1960-1969,"28.55070819986581, -81.3985549033945"
Reynolds Apartments,535 N. Garland,1960-1969,"28.550644527405563, -81.38153573222952"
Central Electric Supply Inc.,523 N. Garland,1960-1969,"28.5506201481931, -81.38158113222954"
Hi-Quality Fruit and Produce,530 Hames,1960-1969,"28.550359893928967, -81.39627532978254"
A. A. Car Wash Inc.,505 N. Garland,1960-1969,"28.550065251508578, -81.38153236106463"
Rose's Gardens (flowers),935 W. Amelia Ave.,1960-1969,"28.55002639993071, -81.39293093412958"
Seaboard Air Line Railraod Co.,1043 W. Amelia Ave.,1960-1969,"28.5498834319365, -81.39501227236222"
Home Builders Supply Inc.,63 W. Amelia Ave.,1960-1969,"28.54986897571921, -81.38061166296482"
Orange Buick Co.,909 W. Amelia Ave.,1960-1969,"28.549848072634344, -81.39268212063523"
Friendship Theta RHO Club No 7,501 W. Amelia Ave.,1960-1969,"28.549656048455944, -81.38563514947047"
Eolo Junior Lodge No. 2,501 W. Amelia Ave.,1960-1969,"28.549656048455944, -81.38563514947047"
Lucerne Rebekah No. 2,501 W. Amelia Ave.,1960-1969,"28.549656048455944, -81.38563514947047"
Seminole Encampment No. 13,501 W. Amelia Ave.,1960-1969,"28.549656048455944, -81.38563514947047"
Harris Apartments,711 W. Amelia Ave.,1960-1969,"28.549644475719454, -81.3896505341296"
The Pillsbury Co.,501 Hames,1960-1969,"28.54964070817244, -81.39568768756132"
Wilbur J. Hamilton (car dealer),101 W. Amelia Ave.,1960-1969,"28.549460745572276, -81.3808309764592"
Ace Office Equipment Inc.,106 W. Amelia Ave.,1960-1969,"28.54927962427724, -81.38113999364649"
Mrs. Bess E. Ogborn (dressmaker),428 W. Amelia Ave.,1960-1969,"28.54926539999923, -81.38469326296484"
Lawrence Supply Co. (plumbing supplies),70 W. Amelia Ave.,1960-1969,"28.549261399999644, -81.38031969180003"
Pan-American Window Corp.,924 W. Amelia Ave.,1960-1969,"28.549210800004243, -81.39239746296478"
Kimble Used Cars,440 N. Garland,1960-1969,"28.549136848592063, -81.38197481873479"
Wallace Neon Manufacturing Co. Inc.,920 W. Amelia,1960-1969,"28.54912957289186, -81.39214593412963"
Dixie Motor Supply Co Inc,742 W. Amelia Ave.,1960-1969,"28.549097148606325, -81.39109379180005"
Sterchi's Annex,918 W. Amelia Ave.,1960-1969,"28.549045575719703, -81.39182406296483"
Howard Needles Tammen & Bergendoff (engineers),1036 W. Amelia Ave.,1960-1969,"28.54902117571621, -81.3945828322296"
National Automatic Transmission Co.,655 N. Garland,1960-1969,"28.549006770162123, -81.38194466106471"
Ace Laundry & Cleaners,600 N. Garland,1960-1969,"28.548961318822787, -81.38196481873476"
General Electric Co.,1216 W. Amelia Ave.,1960-1969,"28.548958572949736, -81.39582964756977"
American Express Field Warehousing Corp.,1214 W. Amelia Ave.,1960-1969,"28.548926897274356, -81.39575280339456"
Central Florida Motors Co.,411 N. Garland,1960-1969,"28.548388751359344, -81.38147776106464"
Al's Auto Radio,439 N. Garland,1960-1969,"28.548379327001253, -81.38146703222958"
Lonnie Brown (furnished room),739 Bentley,1960-1969,"28.54686164291978, -81.39065122978256"
Ertemus T. Brown (Meth. clergyman),912 Bentley Ave.,1960-1969,"28.546579706189437, -81.39276316536505"
Homer A. Hayes (painting and decorating),324 Hughey Ct.,1960-1969,"28.546284149363014, -81.3829053341298"
ABC Drive In Liquor Store,101 W. Jefferson,1960-1969,"28.544959493929735, -81.38122143652998"
Sunshine Orlando Motor Inc.,41 W. Jefferson,1960-1969,"28.544922418597967, -81.38010036536505"
Vincent V. Seubert (auto repair),41 W. Jefferson,1960-1969,"28.544922418597967, -81.38010036536505"
Mrs. Rosa B. Johnson (furnished rooms),807 W. Jefferson,1960-1969,"28.54488697571839, -81.39148773222975"
Mac's (furniture),69 W. Jefferson,1960-1969,"28.544870093929767, -81.38064945861765"
Associated Radio & Television (Westinghouse),61 W. Jefferson,1960-1969,"28.544720993929744, -81.38063926536508"
James E. Mims (clergyman),820 W. Jefferson,1960-1969,"28.544662925102436, -81.3919452898998"
Mrs. Edna O. Sullivan (furnished rooms),139 Beggs,1960-1969,"28.544222715780403, -81.38362048130696"
Davis Auto Trim Shop,105 N. Garland,1960-1969,"28.543948425230663, -81.38182538989983"
Andy's Hurricane Service Station,101 N. Garland,1960-1969,"28.543859675719094, -81.3818130610648"
G. L. DeLach Typesetting,82 N. Hughey,1960-1969,"28.543486800515844, -81.38340516106484"
Mrs. Bonita Nance (nurse),60 N. Hughey,1960-1969,"28.543199899839816, -81.38291251873493"
Burke's Sewage Disposal,1719 W. Central Ave.,1960-1969,"28.543074550226365, -81.40383626296509"
Bossie's Auto Supply,65 N. Garland,1960-1969,"28.542986300560948, -81.3813405033947"
Pioneer Saw Service,65 1/2 N. Garland,1960-1969,"28.542986300560948, -81.3813405033947"
L & M Builders Supplies Inc.,777 W. Central Ave.,1960-1969,"28.542894600572815, -81.39040986296509"
Lambert Corp. of Florida,2125 W. Central Ave.,1960-1969,"28.542494800608786, -81.40895520529467"
R. J. Herthneck & Co.,2139 W. Central Ave.,1960-1969,"28.542475950836973, -81.4089766629651"
Goddard orlando Inc. (radio and television sets and supplies),831 W. Central Ave.,1960-1969,"28.542475800610593, -81.39182956296507"
GAC Finace Group of Orlando,401 W. Central Ave.,1960-1969,"28.542461471467174, -81.38418493653"
Curry's Temporary Service,541 W. Central Ave.,1960-1969,"28.54242320061529, -81.3867554629651"
Central Store Equipment,543 W. Central Ave.,1960-1969,"28.542404950830708, -81.38680926296513"
Sure Fit Seat Covers,441 W. Central Ave.,1960-1969,"28.542339450420577, -81.3847475187349"
Sears Auto Trimming Supplies,437 W. Central Ave.,1960-1969,"28.542330025521185, -81.3847166898999"
Golden Key Gift Shop,433 W. Central Ave.,1960-1969,"28.542320700621026, -81.38470731873487"
Pittsburgh Plate Glass Co.,617 W. Central Ave.,1960-1969,"28.542292850820704, -81.38768953412993"
Atlas Masonry Inc.,809 W. Central Ave.,1960-1969,"28.542289900627235, -81.39095846296512"
Scotty's Friendly Corner,701 W. Central Ave.,1960-1969,"28.54227855081938, -81.38927973412991"
Auto Wholesalers,909 W. Central Ave.,1960-1969,"28.54225412553834, -81.39238360529471"
Willard's (washing machine sales and service),917 W. Central Ave.,1960-1969,"28.54224885081684, -81.39275403412988"
Bill Champion's Bar & Liquor Store,515 W. Central Ave.,1960-1969,"28.542241125537167, -81.38552166106486"
Mid Florida Television Corp.,639 W. Central Ave.,1960-1969,"28.54223675081573, -81.38832236296513"
WLOF-Television (Mid Florida Television Corp),639 W. Central Ave.,1960-1969,"28.54223675081573, -81.38832236296513"
Osceola Equipment Service,643 W. Central Ave.,1960-1969,"28.542234250452406, -81.38827072063553"
City Motor Exchange,1215 W. Central Ave.,1960-1969,"28.542224900633137, -81.39644013412992"
Electrical Appliance Repair Center,647 W. Central Ave.,1960-1969,"28.542201387544463, -81.38831568650562"
Orange Soda Shop,641 W. Central Ave.,1960-1969,"28.542196550812186, -81.38825364947077"
Ward Engineering Co. Inc.,1015 W. Central Ave.,1960-1969,"28.542196025548748, -81.39406756296516"
Florida Oxygen Service Inc.,1007 W. Central Ave.,1960-1969,"28.542170825897113, -81.39355226296513"
Wm A. Lockler (Baptist clergyman),2035 W. Central Ave.,1960-1969,"28.542132600641406, -81.40681416296515"
R. M. Thompson (furnished rooms),817 W. Central Ave.,1960-1969,"28.542097149901604, -81.39122386296516"
Sidewalk Cafe,817 W. Central Ave.,1960-1969,"28.542097149901604, -81.39122386296516"
Hall Wholesale Florists Supply Inc.,2101 W. Central Ave.,1960-1969,"28.542094200338624, -81.40786923412992"
Ortronix Inc.,2143 W. Central Ave.,1960-1969,"28.542087525568302, -81.40944397830597"
Modern Counter Craft Co.,2143 W. Central Ave.,1960-1969,"28.542087525568302, -81.40944397830597"
Auto Machine & Parts Co.,1009 W. Central Ave.,1960-1969,"28.542082549915964, -81.39377650714121"
Wiseman Baking Co. Inc.,2111 W. Central Ave.,1960-1969,"28.542055200648388, -81.40812806296516"
Dotherow Office Supply Co.,417 W. Central Ave.,1960-1969,"28.54201162557841, -81.38439633222981"
Public Loan Corp.,104 W. Central Ave.,1960-1969,"28.54197146928134, -81.38113129604538"
Cardinal Photo Supply,128 W. Central Ave.,1960-1969,"28.541955144345277, -81.38134095371551"
Gem Chemical Co.,310 W. Central Ave.,1960-1969,"28.541934643802172, -81.3833323383753"
Corbett Auto Supply Inc.,340 W. Central Ave.,1960-1969,"28.541931506148213, -81.38381909973597"
Orlando Motor Parts Inc.,316 W. Central Ave.,1960-1969,"28.541915193930144, -81.38333120094755"
Your Cafe,912 W. Central Ave.,1960-1969,"28.54190880066158, -81.39249369180034"
Paul Sbordone (furnished rooms),912 1/2 W. Central Ave.,1960-1969,"28.54190880066158, -81.39249369180034"
Moore's Central Service,300 W. Central Ave.,1960-1969,"28.541898818868944, -81.38315346536506"
Electric Construction Co. Inc.,600 W. Central Ave.,1960-1969,"28.54189385078531, -81.3871058629651"
Par Electric Inc.,908 W. Central Ave.,1960-1969,"28.541855050781766, -81.39225386296516"
H. H. Furginson Printers Supplies,904 W. Central Ave.,1960-1969,"28.541851000666718, -81.3922262341299"
Paul's Coin Operated Wash,914 W. Central Ave.,1960-1969,"28.54184910066691, -81.39251019180035"
